Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
PRY,NetZero,Area|Forest|Age Class|0-20,Million ha,0.4703,0.3071931972320652,0.30688639446413035,0.3699795916961955,0.3692795916961956,0.29542367335695646,0.20925843529451077
PRY,NetZero,Area|Forest|Age Class|21-40,Million ha,2.7035,1.7899,1.3304,0.8754,0.5687745577856522,0.40566775501771724,0.4053609522497824
PRY,NetZero,Area|Forest|Age Class|41-60,Million ha,6.1279,6.6666,6.5315,5.4835,2.7035,1.7899,1.3304
PRY,NetZero,Area|Forest|Age Class|61+,Million ha,1.0478,1.7089,2.4269,3.9899,7.1757,8.3755,8.9584
PRY,NetZero,Carbon Stock|Forest|Total,Mt C,344.71354219762196,389.8725627883488,434.91297326284746,479.48398830903034,521.3479225032692,558.103975124499,588.5753657608752
PRY,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-34.036940786478205,-33.11661509986633,-33.029634347965704,-32.685411033867446,-30.70021840910847,-26.954438588901894,-22.34568646667589
