Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
PER,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0566,1.0113933988767887,1.9867867977535774,2.973180196630366,2.9726801966303653,2.378144157304293,1.6845187780905397
PER,NetZero,Area|Forest|Age Class|21-40,Million ha,0.4078,0.305,0.2004,0.1149,0.849314719101431,1.8041081179782197,2.7795015168550083
PER,NetZero,Area|Forest|Age Class|41-60,Million ha,0.5049,0.5332,0.5351,0.4753,0.4078,0.305,0.2004
PER,NetZero,Area|Forest|Age Class|61+,Million ha,82.3436,82.4542,82.5724,82.7222,82.8485,82.9874,83.1075
PER,NetZero,Carbon Stock|Forest|Total,Mt C,10865.324816580083,10947.562961000038,11030.819950720721,11115.503435396115,11194.365718589732,11259.08554025153,11319.209870224839
PER,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-35.68644187597516,-60.30797257463333,-61.055125795167626,-62.101222095288655,-57.832341008652655,-47.46120255198524,-44.09117531375971
