Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
MNE,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0008,0.02132644288819126,0.04135288577638252,0.057474040086935546,0.05336875150929729,0.04105288577638252,0.027915962327940122
MNE,NetZero,Area|Forest|Age Class|21-40,Million ha,0.007,0.0043,0.0016,0.0012,0.01722115431055301,0.037747597198744265,0.05448980922482494
MNE,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0396,0.0259,0.0139,0.0103,0.007,0.0043,0.0016
MNE,NetZero,Area|Forest|Age Class|61+,Million ha,0.4048,0.4212,0.4364,0.4407,0.4444,0.4471,0.4503
MNE,NetZero,Carbon Stock|Forest|Total,Mt C,18.105122741550975,18.98368770758661,19.80233613519709,20.567813874244344,21.289857940594604,21.97846217661713,22.642073574510533
MNE,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.6882895597086568,-0.6442809750927999,-0.6003421802476853,-0.5613503419679852,-0.5294989819901912,-0.5049764397498508,-0.4866483584551635
