Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
MTQ,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0008,0.000928077487521493,0.0013561549750429863,0.0016842324625644797,0.001584232462564479,0.001267385970051584,0.0008977317287865383
MTQ,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0295,0.0195,0.0077,0.0024,0.0012224619900171947,0.0013505394775386878,0.001778616965060181
MTQ,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0049,0.0144,0.0259,0.0304,0.0295,0.0195,0.0077
MTQ,NetZero,Area|Forest|Age Class|61+,Million ha,0.0092,0.0101,0.0105,0.0115,0.0141,0.0245,0.0364
MTQ,NetZero,Carbon Stock|Forest|Total,Mt C,2.6718955202673627,9.386904931666816,295.5831180856718,2649.5388710557004,9265.577748616197,18877.035562677996,28283.09970298396
MTQ,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.47013920130970127,-4.924340235026266,-209.87722297960363,-1726.2342188446878,-4851.761843544364,-7048.402396978653,-6897.780369557707
