Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
NOR,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0,0.6684076164814354,1.336815232962871,1.8715413261480194,1.7378598028517318,1.3368152329628709,0.9090343584147522
NOR,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0059,0.0022,0.0008,0.0003,0.5347260931851483,1.203133709666584,1.7645961075109897
NOR,NetZero,Area|Forest|Age Class|41-60,Million ha,0.2791,0.1162,0.0432,0.0143,0.0059,0.0022,0.0008
NOR,NetZero,Area|Forest|Age Class|61+,Million ha,14.4401,14.6067,14.6811,14.7105,14.7192,14.7229,14.7243
NOR,NetZero,Carbon Stock|Forest|Total,Mt C,468.1787022454206,492.63820178719277,517.252650516137,538.2256068291948,555.5250251493118,569.1186681130985,578.9740956819976
NOR,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-4.021168752755973,-17.936966330632927,-18.050595734559106,-15.38016796290906,-12.6862401014191,-9.968671506776907,-7.227313550526029
