Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
BWA,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0016,0.0021263080564386445,0.002652616112877289,0.0015789241693159337,0.001508749761790781,0.0012631393354527473,0.0009824417053521366
BWA,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0004,0.0001,0.0001,0.0016,0.0020210464451509156,0.00254735450158956,0.003073662558028205
BWA,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0011,0.001,0.0008,0.0006,0.0004,0.0001,0.0001
BWA,NetZero,Area|Forest|Age Class|61+,Million ha,0.0129,0.0133,0.0135,0.0138,0.014,0.0143,0.0143
BWA,NetZero,Carbon Stock|Forest|Total,Mt C,0.3674531786801675,0.37768123647936863,0.3880988514359663,0.3989956794881008,0.4102685583126093,0.4218523047495904,0.4335424641267339
BWA,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.007405447758495989,-0.007500575719414144,-0.007639584301504946,-0.007991007238231958,-0.00826677780463957,-0.00849474738711949,-0.008572783543238578
CAF,NetZero,Area|Forest|Age Class|0-20,Million ha,5.0976,3.544699523296478,3.155699046592956,3.786398569889434,3.558678633449904,2.9793588559115474,2.3172791101534256
CAF,NetZero,Area|Forest|Age Class|21-40,Million ha,14.9029,14.7727,12.9049,9.1634,6.090719618637181,4.537819141933659,4.148818665230138
CAF,NetZero,Area|Forest|Age Class|41-60,Million ha,3.0913,5.8032,8.8998,12.4002,14.9029,14.7727,12.9049
CAF,NetZero,Area|Forest|Age Class|61+,Million ha,14.6473,14.8599,15.2615,16.1133,17.7386,20.6631,24.1613
CAF,NetZero,Carbon Stock|Forest|Total,Mt C,2780.832806482708,2963.169721031592,3141.6392851057117,3314.616166407894,3477.396638994463,3630.074351798571,3772.390652446071
CAF,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-129.11765286290833,-133.71373733584835,-130.87768032102113,-126.84971295493374,-119.37234656348392,-111.96365605634591,-104.36528714149976
CAN,NetZero,Area|Forest|Age Class|0-20,Million ha,0.7488,1.2995,1.8348000000000004,1.6825000000000006,1.5200000000000007,1.22,0.9799999999999999
CAN,NetZero,Area|Forest|Age Class|21-40,Million ha,0.4242,0.2556,0.2159,0.7082,1.2288000000000001,1.7795000000000005,2.1548000000000007
CAN,NetZero,Area|Forest|Age Class|41-60,Million ha,10.2662,5.0236,2.198,0.9192,0.4242,0.2556,0.2159
CAN,NetZero,Area|Forest|Age Class|61+,Million ha,437.3257,442.7862,445.7162,447.055,447.5919,447.8098,447.9142
CAN,NetZero,Carbon Stock|Forest|Total,Mt C,19106.369078346102,78986810024967.53,6.666292603703632e+19,7.037779783107228e+22,2.454817838789297e+24,1.5032422309499573e+25,3.789247258323259e+25
CAN,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-525.385157414071,-57923660670964.85,-4.888608783683261e+19,-5.156149893035918e+22,-1.748589363369365e+24,-9.223576611854202e+24,-1.6764036867404212e+25
CHE,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0145,0.03682816580209277,0.06105633160418555,0.08233886424585976,0.07599323108544122,0.058456331604185556,0.039750305490846176
CHE,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0508,0.043,0.0348,0.0255,0.03788253264167422,0.060210698443766995,0.07976235771752492
CHE,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0722,0.0644,0.06,0.0557,0.0508,0.043,0.0348
CHE,NetZero,Area|Forest|Age Class|61+,Million ha,0.5064,0.5289,0.5465,0.5622,0.5786,0.5933,0.6065
CHE,NetZero,Carbon Stock|Forest|Total,Mt C,51.245902852362306,53.27989362793526,55.178553200574264,56.977418815145555,58.71559410357886,60.41908712565566,62.093267573682695
CHE,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-1.5981519696192676,-1.4915932354201653,-1.3923503532686037,-1.3191681173522798,-1.2746618781844228,-1.2492282161896526,-1.2277323285531607
CHL,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0337,0.16663405214907911,0.29786810429815824,0.42720215644723747,0.41770215644723735,0.3341617251577899,0.23669788865343447
CHL,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0581,0.0454,0.0364,0.0323,0.1450872417192633,0.2780212938683424,0.40925534601742164
CHL,NetZero,Area|Forest|Age Class|41-60,Million ha,0.1216,0.104,0.0876,0.0739,0.0581,0.0454,0.0364
CHL,NetZero,Area|Forest|Age Class|61+,Million ha,11.4932,11.5298,11.5632,11.5909,11.6148,11.6338,11.6508
CHL,NetZero,Carbon Stock|Forest|Total,Mt C,1503.8965204082515,2987.230024852008,1306263.9320575618,192778352.24461618,7219309558.12677,99489598092.90489,664390659327.8444
CHL,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-19.467567842819257,-1087.7779032587546,-955736.2481573203,-140412864.762543,-5152789550.980246,-67664878258.837296,-414260778238.95557
CHN,NetZero,Area|Forest|Age Class|0-20,Million ha,51.6047,37.8894,39.360800000000005,48.004999999999995,43.599999999999994,32.599999999999994,24.4
CHN,NetZero,Area|Forest|Age Class|21-40,Million ha,74.9872,94.4262,98.6958,76.3461,66.0047,52.28940000000001,48.9608
CHN,NetZero,Area|Forest|Age Class|41-60,Million ha,38.1847,39.5079,43.0575,58.2221,74.9872,94.4262,98.6958
CHN,NetZero,Area|Forest|Age Class|61+,Million ha,34.0087,44.9618,53.6712,64.2121,72.1934,84.4697,96.7287
CHN,NetZero,Carbon Stock|Forest|Total,Mt C,7037.608020205014,7603.5010961550715,8178.680618967249,8686.103622621764,9149.623186006602,9538.227333385039,9853.803348741514
CHN,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-342.1435569009595,-414.9882556967086,-421.79831672893,-372.11020267997765,-339.91434648221446,-284.9763747441872,-231.4224112614151
CIV,NetZero,Area|Forest|Age Class|0-20,Million ha,1.6917,1.126531958390085,0.7154639167801702,0.7385958751702552,0.696118280718244,0.582796700136204,0.4532863223281588
CIV,NetZero,Area|Forest|Age Class|21-40,Million ha,1.9562,2.5128,2.7572,2.4247,1.885965566712068,1.320797525102153,0.9097294834922383
CIV,NetZero,Area|Forest|Age Class|41-60,Million ha,0.2535,0.4943,0.864,1.3632,1.9562,2.5128,2.7572
CIV,NetZero,Area|Forest|Age Class|61+,Million ha,3.4808,3.4914,3.5312,3.5842,3.7343,3.9857,4.3952
CIV,NetZero,Carbon Stock|Forest|Total,Mt C,376.7610586618067,408.5715509112789,439.70927572679113,468.7078744763436,495.042785631687,518.6269885566074,539.4287441841728
CIV,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-21.82279004486213,-23.327694316279604,-22.834331531375632,-21.265639083005134,-19.312268180585185,-17.295082144941638,-15.254620793547957
CMR,NetZero,Area|Forest|Age Class|0-20,Million ha,0.9843,1.6177022476862728,2.222704495372546,3.070006743058819,2.8987797767006493,2.4268853944470554,1.8875775290143757
CMR,NetZero,Area|Forest|Age Class|21-40,Million ha,0.7079,0.9912,1.2752,1.2211,1.793261798149018,2.4266640458352913,3.031666293521565
CMR,NetZero,Area|Forest|Age Class|41-60,Million ha,0.1427,0.2233,0.3177,0.4952,0.7079,0.9912,1.2752
CMR,NetZero,Area|Forest|Age Class|61+,Million ha,28.9061,28.92,28.9478,28.9883,29.0488,29.1433,29.2655
CMR,NetZero,Carbon Stock|Forest|Total,Mt C,4391.886045724377,4408.79943790234,4429.8815171847,4458.212956426594,4497.405124250195,4550.261416429651,4617.300822877597
CMR,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-10.397332937013925,-12.403154263839557,-15.460191473730447,-20.776388777389123,-28.740923070640257,-38.76128093160138,-49.16223139516042
COD,NetZero,Area|Forest|Age Class|0-20,Million ha,3.2132,6.706323194045177,11.34644638809035,16.656869582135524,15.883693156262833,13.297975665708417,10.342869962217662
COD,NetZero,Area|Forest|Age Class|21-40,Million ha,8.2552,8.8525,7.8347,5.6924,7.645858555236141,11.138981749281315,15.779104943326487
COD,NetZero,Area|Forest|Age Class|41-60,Million ha,2.7684,3.8212,5.2381,6.8217,8.2552,8.8525,7.8347
COD,NetZero,Area|Forest|Age Class|61+,Million ha,154.2067,154.6043,155.1059,155.895,156.9751,158.4255,160.344
COD,NetZero,Carbon Stock|Forest|Total,Mt C,23002.404188055523,23257.130901594956,23522.654078445972,23802.541471753888,24075.1623800905,24350.936382202257,24633.406941490884
COD,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-140.77687668240688,-186.799589928917,-194.71699635741217,-205.25075509247154,-199.92199944684882,-202.23426821528847,-207.1450768116602
COG,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0227,0.8027823586144678,1.5962647172289355,2.3932470758434037,2.286689428028141,1.9144376606747222,1.4890070694136734
COG,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0357,0.0482,0.0483,0.0435,0.6608458868915742,1.440928245506042,2.23441060412051
COG,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0208,0.0235,0.0207,0.0201,0.0357,0.0482,0.0483
COG,NetZero,Area|Forest|Age Class|61+,Million ha,24.1707,24.1731,24.18,24.1861,24.1915,24.1966,24.2007
COG,NetZero,Carbon Stock|Forest|Total,Mt C,3950.309342944454,3951.8852418941997,3955.30446605229,3968.4905407008587,4003.517608500628,4065.6590926162075,4149.098347781702
COG,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.9708793236274383,-1.155659229813591,-2.5074310492662937,-9.669788075616967,-25.68651638649738,-45.57042168475846,-61.18878712136238
COL,NetZero,Area|Forest|Age Class|0-20,Million ha,0.2003,0.8869842803701347,1.6527685607402698,2.464952841110405,2.463552841110405,1.970842272888324,1.3960132766292292
COL,NetZero,Area|Forest|Age Class|21-40,Million ha,0.861,0.7572,0.5599,0.3745,0.8572474242961078,1.5439317046662429,2.309715985036378
COL,NetZero,Area|Forest|Age Class|41-60,Million ha,0.2766,0.4733,0.6727,0.8004,0.861,0.7572,0.5599
COL,NetZero,Area|Forest|Age Class|61+,Million ha,67.7061,67.7477,67.801,67.8677,67.9827,68.221,68.4737
COL,NetZero,Carbon Stock|Forest|Total,Mt C,8512.621755571474,8572.208781929776,8632.45370373546,8693.770273453712,8751.853935128578,8801.52403331051,8848.418703313371
COL,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-29.11951703521202,-43.69715266275476,-44.17960932416863,-44.96548446005157,-42.59468522823481,-36.42473866675027,-34.3894246687647
COM,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0626,0.0317585032851491,0.008917006570298201,0.010775509855447302,0.009627709417427424,0.008060407884357839,0.006269206132278321
COM,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0364,0.0602,0.0767,0.0721,0.06528680262811927,0.034445305913268366,0.011603809198417482
COM,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0031,0.0135,0.0232,0.0289,0.0364,0.0602,0.0767
COM,NetZero,Area|Forest|Age Class|61+,Million ha,0.0,0.0,0.0,0.0004,0.0031,0.0135,0.0232
COM,NetZero,Carbon Stock|Forest|Total,Mt C,2.650920041881129,2.8926715016578255,3.088283099396286,3.239301400794123,3.372249588334303,3.4814217519905775,3.5716054717371724
COM,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.3234522916361252,-0.17728440383624414,-0.14344850500820433,-0.11074675435841379,-0.09749533752946542,-0.08005958668126786,-0.06613472781416958
CPV,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0001,0.00011973655211644919,0.0001394731042328983,0.00015920965634934743,5.6578116067154287e-05,4.7367725079478e-05,3.6841563950705106e-05
CPV,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0,0.0,0.00011578924169315935,0.0001355257938096085,0.0001552623459260576
CPV,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0
CPV,NetZero,Area|Forest|Age Class|61+,Million ha,0.0,0.0004,0.0005,0.0005,0.0005,0.0005,0.0005
CPV,NetZero,Carbon Stock|Forest|Total,Mt C,0.00397706240300952,0.00401771395900905,0.0040650877746555595,0.004130680754737588,0.004215130587997408,0.00431286212025356,0.004415481876173739
CPV,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-3.506717053589625e-05,-2.9811141066322238e-05,-3.4740798140773554e-05,-4.810151872682075e-05,-6.192987772386798e-05,-7.166979032117854e-05,-7.525448767479782e-05
CRI,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0602,0.039700076868576614,0.05150015373715322,0.07280023060572982,0.07230023060572982,0.057840184484583855,0.04097013067658024
CRI,NetZero,Area|Forest|Age Class|21-40,Million ha,0.8339,0.6657,0.3586,0.1535,0.07948006149486128,0.05898013836343789,0.0707802152320145
CRI,NetZero,Area|Forest|Age Class|41-60,Million ha,0.3362,0.5024,0.7605,0.8872,0.8339,0.6657,0.3586
CRI,NetZero,Area|Forest|Age Class|61+,Million ha,0.796,0.8426,0.9039,0.9851,1.1322,1.345,1.6644
CRI,NetZero,Carbon Stock|Forest|Total,Mt C,130.5594530214478,136.59917336412232,141.0531027091379,144.52001772008276,147.437713322034,150.00888949312503,152.26248346124405
CRI,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-5.958145603594632,-4.429128251294643,-3.2662148530114257,-2.542404341359563,-2.1396434414309073,-1.8855291921334185,-1.6526355766206144
CUB,NetZero,Area|Forest|Age Class|0-20,Million ha,0.2449,0.13016125282577953,0.10432250565155902,0.11268375847733854,0.10518375847733853,0.08414700678187081,0.059604129803825165
CUB,NetZero,Area|Forest|Age Class|21-40,Million ha,2.4412,2.4074,1.9725,0.8431,0.2729490022606237,0.1582102550864031,0.13237150791218263
CUB,NetZero,Area|Forest|Age Class|41-60,Million ha,0.2333,0.388,0.8423,1.9383,2.4412,2.4074,1.9725
CUB,NetZero,Area|Forest|Age Class|61+,Million ha,0.0285,0.0574,0.0989,0.159,0.2618,0.4454,0.9412
CUB,NetZero,Carbon Stock|Forest|Total,Mt C,105.51641134664405,127.59302389428073,147.68876261032582,165.3499430167407,180.49648421065461,193.25582440825377,203.87504529432593
CUB,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-16.888715554236637,-16.189515868266902,-14.736875058433066,-12.951532298037572,-11.10746354220354,-9.356849478239383,-7.787428649786247
CUW,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0,1.0704273395705944e-05,2.1408546791411884e-05,3.211282018711782e-05,3.211282018711783e-05,2.5690256149694266e-05,1.81972647727001e-05
CUW,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0,0.0,8.563418716564755e-06,1.9267692112270697e-05,2.9971965507976634e-05
CUW,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
CUW,NetZero,Area|Forest|Age Class|61+,Million ha,0.0007,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
CUW,NetZero,Carbon Stock|Forest|Total,Mt C,0.01087607261334284,0.011645944755582184,0.012056000142053507,0.012265737969145554,0.01237083766137213,0.012422967333372717,0.012448693306870914
CUW,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.0009811611972161082,-0.0005645729043088516,-0.0003007072834123036,-0.0001538077398675014,-7.707310763282205e-05,-3.822842613376368e-05,-1.8865713898678335e-05
CYM,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0005,0.00022854472905521584,0.00015708945811043168,8.563418716564755e-05,8.563418716564759e-05,6.850734973251802e-05,4.852603939386696e-05
CYM,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0019,0.0022,0.0023,0.0015,0.0005228357832441728,0.00025138051229938856,0.00017992524135460435
CYM,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0,0.0,0.0,0.0009,0.0019,0.0022,0.0023
CYM,NetZero,Area|Forest|Age Class|61+,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYM,NetZero,Carbon Stock|Forest|Total,Mt C,0.022499519648415296,0.026519431767591188,0.028451357221798864,0.029459259670586463,0.03024889048481089,0.03103776283525166,0.03181432289175449
CYM,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.0051310074708943625,-0.0029479355540623204,-0.001416745333085629,-0.0007391284624442392,-0.0005790625970979131,-0.000578506390323231,-0.0005694773747687414
CYP,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0,0.0012933099991488696,0.0030177233313473622,0.004311033330496232,0.004311033330496232,0.003362605997787061,0.00241417866507789
CYP,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0,0.0,0.0010346479993190957,0.0026728406649076638,0.004052371330666458
CYP,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP,NetZero,Area|Forest|Age Class|61+,Million ha,0.1479,0.1479,0.1479,0.1479,0.1479,0.1479,0.1479
CYP,NetZero,Carbon Stock|Forest|Total,Mt C,4.431975977222782,4.549147918460755,4.626366067047658,4.677273793356099,4.711225476540108,4.734256312027097,4.750166083706929
CYP,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.1285163182295554,-0.08592609024118006,-0.0566266422970622,-0.03733233262618972,-0.024897901001606586,-0.016889279357125454,-0.011667165898543292
CZE,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0121,0.022141886804332135,0.04079773587677499,0.056139622681107115,0.05613962268110711,0.043788905691263556,0.03143818870141997
CZE,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0667,0.0536,0.0384,0.0232,0.025573509443465706,0.040106566062286415,0.05427124532024069
CZE,NetZero,Area|Forest|Age Class|41-60,Million ha,0.4851,0.1868,0.0879,0.0787,0.0667,0.0536,0.0384
CZE,NetZero,Area|Forest|Age Class|61+,Million ha,1.3621,1.6803,1.7982,1.8241,1.8472,1.8671,1.8861
CZE,NetZero,Carbon Stock|Forest|Total,Mt C,188.14792913655407,195.3417494415293,201.415183506914,206.56917227585785,211.00380450582378,214.8728533443951,218.2855706134314
CZE,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-6.246104330321413,-5.2754682236484935,-4.453851647948782,-3.779591763892165,-3.252063635308347,-2.837302481618976,-2.502659330626604
DEU,NetZero,Area|Forest|Age Class|0-20,Million ha,0.23,0.2581352566157893,0.29341559877017503,0.2535508553859642,0.22345085538596424,0.17429166720105213,0.12513247901614002
DEU,NetZero,Area|Forest|Age Class|21-40,Million ha,0.2795,0.2219,0.195,0.2452,0.2836282052926314,0.3296395303392978,0.3470438040628064
DEU,NetZero,Area|Forest|Age Class|41-60,Million ha,1.0107,0.6139,0.4432,0.3485,0.2795,0.2219,0.195
DEU,NetZero,Area|Forest|Age Class|61+,Million ha,6.1458,6.6391,6.8908,7.0422,7.1565,7.253,7.334
DEU,NetZero,Carbon Stock|Forest|Total,Mt C,684.5307145415853,712.86626550116,738.6657509216589,762.0183991972173,783.0731515838497,801.9566670639658,818.8337230634739
DEU,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-22.80481272727024,-20.77940403702143,-18.919622641699156,-17.125275402076163,-15.440151750197135,-13.84791135208514,-12.376507732972618
DMA,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0,0.0007730864119120959,0.001546172823824192,0.002319259235736288,0.002319259235736288,0.00185540738858903,0.0013142469002505634
DMA,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0236,0.0049,0.0012,0.0001,0.0006184691295296767,0.0013915555414417728,0.0021646419533538686
DMA,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0326,0.0495,0.0507,0.044,0.0236,0.0049,0.0012
DMA,NetZero,Area|Forest|Age Class|61+,Million ha,0.0088,0.0106,0.0131,0.0209,0.0414,0.0601,0.0638
DMA,NetZero,Carbon Stock|Forest|Total,Mt C,4.48852705369493,4.712020796668463,4.904537593342863,5.101333176982392,5.310169053005275,5.539614644504817,5.823245162015283
DMA,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.298218551914334,-0.1638954115139241,-0.14117898422789374,-0.14431676133565424,-0.15314630908344767,-0.16826010043299738,-0.20799571284100846
DNK,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0001,0.0018756930007939995,0.004376617001852666,0.0062523100026466655,0.006252310002646665,0.0048768018020644,0.0035012936014821314
DNK,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0044,0.0023,0.0011,0.0003,0.0016005544006351996,0.0038764322016409322,0.0058771714024878656
DNK,NetZero,Area|Forest|Age Class|41-60,Million ha,0.053,0.0324,0.0167,0.0091,0.0044,0.0023,0.0011
DNK,NetZero,Area|Forest|Age Class|61+,Million ha,0.157,0.1798,0.1967,0.2051,0.21,0.2122,0.2134
DNK,NetZero,Carbon Stock|Forest|Total,Mt C,8.035149282712815,8.754777494164927,9.4317521726725,10.06240665621492,10.646015443116937,11.183711782062144,11.677925254834054
DNK,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.5541402178044883,-0.5277273550648814,-0.49644809757222036,-0.4624799545977748,-0.42797977706147927,-0.3943106485598181,-0.36242321336606786
DOM,NetZero,Area|Forest|Age Class|0-20,Million ha,0.1178,0.06026533884912646,0.04703067769825294,0.05549601654737941,0.05389601654737943,0.04311681323790353,0.03054107604351501
DOM,NetZero,Area|Forest|Age Class|21-40,Million ha,0.6779,0.5545,0.3875,0.2302,0.13217227107930118,0.07463760992842763,0.06140294877755411
DOM,NetZero,Area|Forest|Age Class|41-60,Million ha,0.5124,0.6455,0.7342,0.7617,0.6779,0.5545,0.3875
DOM,NetZero,Area|Forest|Age Class|61+,Million ha,0.2024,0.2682,0.3777,0.517,0.7148,0.9137,1.1119
DOM,NetZero,Carbon Stock|Forest|Total,Mt C,58.08255156063074,63.023590530246054,67.27503354115484,71.26894882510408,74.74740867479782,77.45380434301954,79.43721942576278
DOM,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-4.476852323349429,-3.6234285777178963,-3.1177248746664437,-2.928871208229439,-2.5508705564420824,-1.9846901566959254,-1.4545043940117057
DZA,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0011,0.03483639579330432,0.08534098948326081,0.1350455831732173,0.1585610602285303,0.16193469980786074,0.14506650191120857
DZA,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0115,0.002,0.0006,0.0011,0.028089116634643457,0.07532007074526952,0.125824664435226
DZA,NetZero,Area|Forest|Age Class|41-60,Million ha,0.1677,0.1245,0.0758,0.0378,0.0115,0.002,0.0006
DZA,NetZero,Area|Forest|Age Class|61+,Million ha,0.3166,0.3693,0.4195,0.4579,0.4843,0.4938,0.4953
DZA,NetZero,Carbon Stock|Forest|Total,Mt C,10.263510301623393,11.039177966854968,12.308556397055169,15.257716183107316,21.885351188761327,33.69271605618028,50.401381484909926
DZA,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.46952375177026984,-0.568822954503155,-0.930877515480147,-2.1627171764382416,-4.860265670812941,-8.658734236107232,-12.253021314401739
ECU,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0969,0.2501814409902547,0.43456288198050924,0.6317443229707639,0.628444322970764,0.5027554583766113,0.356118449683433
ECU,NetZero,Area|Forest|Age Class|21-40,Million ha,0.3929,0.3011,0.185,0.1477,0.26448515279220375,0.41776659378245834,0.602148034772713
ECU,NetZero,Area|Forest|Age Class|41-60,Million ha,0.1067,0.2354,0.356,0.3829,0.3929,0.3011,0.185
ECU,NetZero,Area|Forest|Age Class|61+,Million ha,17.0164,17.0357,17.0563,17.079,17.1231,17.2711,17.4123
ECU,NetZero,Carbon Stock|Forest|Total,Mt C,2071.124607546311,2079.3447755638144,2088.024468902088,2097.327052983476,2107.189155150863,2117.379366411831,2128.0376423075754
ECU,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-5.299529530954138,-6.028123212835908,-6.365108448067167,-6.82189499301785,-7.232208256083868,-7.472821591376698,-7.816068990212473
EGY,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0,0.0003394686636476587,0.0008486716591191466,0.0013578746545906345,0.0015955027191439956,0.0016294495855087613,0.0014597152536849317
EGY,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0,0.0,0.00027157493091812694,0.000746831060024849,0.001256034055496337
EGY,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,NetZero,Area|Forest|Age Class|61+,Million ha,0.005,0.005,0.005,0.005,0.005,0.005,0.005
EGY,NetZero,Carbon Stock|Forest|Total,Mt C,0.1240811373655709,0.12871149768409607,0.134343832097536,0.14033835532872382,0.14673683517911112,0.1535708508809716,0.1600026796972762
EGY,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.0023078710555719936,-0.0033955975669184542,-0.004130378569855954,-0.004395983702871068,-0.004692218556950687,-0.005011611514697689,-0.004716674465290025
ERI,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0001,3.289425352741528e-06,6.578850705483058e-06,9.868276058224585e-06,9.429686011192386e-06,7.894620846579668e-06,6.140260658450854e-06
ERI,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0,0.0001,0.0001,0.0001,0.00010263154028219324,5.920965634934752e-06,9.21039098767628e-06
ERI,NetZero,Area|Forest|Age Class|41-60,Million ha,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001
ERI,NetZero,Area|Forest|Age Class|61+,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI,NetZero,Carbon Stock|Forest|Total,Mt C,0.0,,,,,,
ERI,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,0.0,,,,,,
ESP,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0092,0.07836077152048017,0.1747084668811204,0.24496923840160056,0.2438692384016006,0.19021800595324845,0.13656677350489632
ESP,NetZero,Area|Forest|Age Class|21-40,Million ha,0.2751,0.1427,0.0656,0.023,0.06772861721638414,0.15639892780899234,0.23323708409750454
ESP,NetZero,Area|Forest|Age Class|41-60,Million ha,1.6905,1.1572,0.7403,0.4727,0.2751,0.1427,0.0656
ESP,NetZero,Area|Forest|Age Class|61+,Million ha,6.3917,7.0614,7.5566,7.8697,8.0822,8.2186,8.2969
ESP,NetZero,Carbon Stock|Forest|Total,Mt C,354.64730197741284,376.6747844495968,415.0618921455054,516.9957679572393,711.0942238883282,956.8720770198724,1191.9600636838925
ESP,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-15.022929928369058,-16.153487146268247,-28.150545643666295,-74.75150892860486,-142.3388676827985,-180.23709229646576,-172.397856886948
EST,NetZero,Area|Forest|Age Class|0-20,Million ha,0.0006,0.03206198362332004,0.07457796178774673,0.10653994541106675,0.10653994541106673,0.0831011574206321,0.059662369430197405
EST,NetZero,Area|Forest|Age Class|21-40,Million ha,0.0579,0.0234,0.007,0.0021,0.026169586898656026,0.06615476615486139,0.10014754868640274
EST,NetZero,Area|Forest|Age Class|41-60,Million ha,1.1165,0.6756,0.314,0.1474,0.0579,0.0234,0.007
EST,NetZero,Area|Forest|Age Class|61+,Million ha,2.4801,2.956,3.3341,3.5056,3.5966,3.6316,3.6481
EST,NetZero,Carbon Stock|Forest|Total,Mt C,208.35262651939112,216.74416780588803,223.13844505421915,227.97645272184,231.67226689085382,234.60197572736504,237.07742476817197
EST,NetZero,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-7.939380072924605,-6.153796943431062,-4.689136648776156,-3.547872289588618,-2.7102637239434744,-2.148453146774898,-1.8153292965917422
