Region,Scenario,Variable,Unit,2017,2018,2019,2020,2021,2022,2023,2024
TGO,Historical,Area|Forest|Age Class|0-20,Million ha,0.2699,0.2567,0.2448,0.2316,0.183,0.1678,0.1538,0.1386
TGO,Historical,Area|Forest|Age Class|21-40,Million ha,0.1946,0.2056,0.2146,0.2254,0.2695,0.2816,0.2936,0.3061
TGO,Historical,Area|Forest|Age Class|41-60,Million ha,0.0039,0.0061,0.009,0.0114,0.0159,0.019,0.021,0.0237
TGO,Historical,Area|Forest|Age Class|61+,Million ha,0.3064,0.3064,0.3064,0.3064,0.3064,0.3064,0.3064,0.3064
TGO,Historical,Carbon Stock|Forest|Total,Mt C,21.022920201631756,21.394726282108664,21.7704329,22.148975412849246,22.529315002532012,22.91044800468168,23.291413850714797,23.671301601104663
TGO,Historical,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-1.3450276453706054,-1.363288961748663,-1.3775909322682303,-1.3879892137805723,-1.394578495503475,-1.3974876745487799,-1.396874768788096,-1.3929217514295082
