Region,Scenario,Variable,Unit,2017,2018,2019,2020,2021,2022,2023,2024
TCA,Historical,Area|Forest|Age Class|0-20,Million ha,0.0007,0.0007,0.0007,0.0007,0.0002,0.0002,0.0002,0.0002
TCA,Historical,Area|Forest|Age Class|21-40,Million ha,0.0017,0.0017,0.0017,0.0017,0.002,0.002,0.002,0.002
TCA,Historical,Area|Forest|Age Class|41-60,Million ha,0.0003,0.0003,0.0003,0.0003,0.0005,0.0005,0.0005,0.0005
TCA,Historical,Area|Forest|Age Class|61+,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCA,Historical,Carbon Stock|Forest|Total,Mt C,0.03377496811834642,0.03533813728560624,0.03686163,0.03834204512643819,0.039776713649753805,0.041163632022272446,0.042501393062345225,0.04378911712063438
TCA,Historical,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.005861722949629941,-0.005731620279952674,-0.005586139952777122,-0.005428188796940037,-0.0052604512521572475,-0.005085367365901686,-0.004905123813600186,-0.004721654880393569
