Region,Scenario,Variable,Unit,2017,2018,2019,2020,2021,2022,2023,2024
SRB,Historical,Area|Forest|Age Class|0-20,Million ha,0.0033,0.0033,0.0033,0.0033,0.001,0.001,0.001,0.001
SRB,Historical,Area|Forest|Age Class|21-40,Million ha,0.2352,0.2156,0.1925,0.1722,0.1277,0.1115,0.0992,0.0885
SRB,Historical,Area|Forest|Age Class|41-60,Million ha,1.009,0.963,0.9274,0.8897,0.8509,0.8107,0.7678,0.7221
SRB,Historical,Area|Forest|Age Class|61+,Million ha,2.0855,2.1511,2.2098,2.2678,2.3534,2.4098,2.465,2.5214
SRB,Historical,Carbon Stock|Forest|Total,Mt C,124.68456396842778,126.05334908285751,127.40249955999998,128.73199900989025,130.0418523960031,131.33208480380966,132.60274023624254,133.8538804388295
SRB,Historical,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-5.09072942819328,-5.018878752908998,-4.946885082855734,-4.8748313162643,-4.802795749080445,-4.730852161957424,-4.659069918920541,-4.587514076152161
