Region,Scenario,Variable,Unit,2017,2018,2019,2020,2021,2022,2023,2024
REU,Historical,Area|Forest|Age Class|0-20,Million ha,0.0279,0.0239,0.02,0.018,0.0076,0.0074,0.0071,0.0065
REU,Historical,Area|Forest|Age Class|21-40,Million ha,0.064,0.0677,0.0709,0.0726,0.0786,0.0786,0.0785,0.0789
REU,Historical,Area|Forest|Age Class|41-60,Million ha,0.006,0.0063,0.007,0.0073,0.0111,0.0113,0.0117,0.0119
REU,Historical,Area|Forest|Age Class|61+,Million ha,0.0061,0.0061,0.0061,0.0061,0.0067,0.0067,0.0067,0.0067
REU,Historical,Carbon Stock|Forest|Total,Mt C,2.4035415066550465,2.4773460890252488,2.55095696,2.624281517166635,2.6972325472206315,2.7697283438050637,2.8416927677923907,2.9130552556372895
REU,Historical,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.27096843800592724,-0.27061680202407495,-0.26990652690742173,-0.26885670961099495,-0.26748711019798677,-0.2658179208095846,-0.2638695546201988,-0.26166245543129574
