Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
VNM,Area|Forest|Age Class|0-20,Million ha,5.431,2.7311,0.5582,0.0788,0.0,0.0,0.0
VNM,Area|Forest|Age Class|21-40,Million ha,9.2772,10.0148,9.9259,7.9724,5.431,2.7311,0.5582
VNM,Area|Forest|Age Class|41-60,Million ha,3.3416,5.0588,6.8865,8.2592,9.2772,10.0148,9.9259
VNM,Area|Forest|Age Class|61+,Million ha,1.4264,1.6715,2.1056,3.1658,4.768,6.7303,8.9921
VNM,Carbon Stock|Forest|Total,Mt C,1240.1664,1377.056512,1497.569792,1600.104448,1685.07008,1754.090368,1809.336192
VNM,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-109.30114218288365,-100.38608213333336,-88.37640533333325,-75.1920810666667,-62.30813013333327,-50.61487786666662,-40.513604266666725
