Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
SLE,Area|Forest|Age Class|0-20,Million ha,1.1485,0.6645,0.0465,0.0012,0.0,0.0,0.0
SLE,Area|Forest|Age Class|21-40,Million ha,0.4626,0.8628,1.4067,1.3515,1.1485,0.6645,0.0465
SLE,Area|Forest|Age Class|41-60,Million ha,0.0555,0.1363,0.2033,0.2923,0.4626,0.8628,1.4067
SLE,Area|Forest|Age Class|61+,Million ha,1.9355,1.9385,1.9456,1.9571,1.991,2.0748,2.1489
SLE,Carbon Stock|Forest|Total,Mt C,169.984864,183.012256,193.666096,201.674496,207.47792,211.639072,214.627296
SLE,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-10.003480611086571,-9.553420800000016,-7.812816000000001,-5.872826666666663,-4.255844266666672,-3.051511466666657,-2.1913642666666684
