Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
SEN,Area|Forest|Age Class|0-20,Million ha,0.2019,0.0659,0.01,0.001,0.0,0.0,0.0
SEN,Area|Forest|Age Class|21-40,Million ha,0.2972,0.4226,0.4522,0.3735,0.2019,0.0659,0.01
SEN,Area|Forest|Age Class|41-60,Million ha,0.0206,0.0309,0.0535,0.1333,0.2972,0.4226,0.4522
SEN,Area|Forest|Age Class|61+,Million ha,0.0001,0.0004,0.0041,0.012,0.0207,0.0313,0.0576
SEN,Carbon Stock|Forest|Total,Mt C,inf,10.29516,11.729168,12.924057,13.885764,14.640425,15.221878
SEN,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-inf,inf,-1.051605866666667,-0.8762519333333332,-0.7052518000000003,-0.5534180666666669,-0.42639886666666643
