Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
PRT,Area|Forest|Age Class|0-20,Million ha,0.0012,0.0011,0.0007,0.0001,0.0,0.0,0.0
PRT,Area|Forest|Age Class|21-40,Million ha,0.0418,0.0175,0.0052,0.0016,0.0012,0.0011,0.0007
PRT,Area|Forest|Age Class|41-60,Million ha,0.3223,0.1971,0.1333,0.0818,0.0418,0.0175,0.0052
PRT,Area|Forest|Age Class|61+,Million ha,0.6334,0.783,0.8595,0.9152,0.9557,0.9801,0.9928
PRT,Carbon Stock|Forest|Total,Mt C,35.476924,39.788,43.870732,47.70932,51.311776,54.694348,57.869256
PRT,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-3.2896807312627017,-3.161455733333333,-2.9940034666666664,-2.814964533333334,-2.641801066666669,-2.4805527999999972,-2.3282658666666682
