Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
SVN,Area|Forest|Age Class|0-20,Million ha,0.0195,0.0079,0.0031,0.0002,0.0,0.0,0.0
SVN,Area|Forest|Age Class|21-40,Million ha,0.0758,0.0628,0.0473,0.0329,0.0195,0.0079,0.0031
SVN,Area|Forest|Age Class|41-60,Million ha,0.1771,0.1274,0.1105,0.0935,0.0758,0.0628,0.0473
SVN,Area|Forest|Age Class|61+,Million ha,0.9111,0.9854,1.0226,1.0569,1.0882,1.1128,1.1331
SVN,Carbon Stock|Forest|Total,Mt C,95.45576,100.336,104.809512,108.876248,112.545744,115.834936,118.766096
SVN,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-3.868348096627815,-3.5788426666666666,-3.280575466666666,-2.9822730666666706,-2.6909637333333296,-2.4120741333333333,-2.1495173333333373
