Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
SSD,Area|Forest|Age Class|0-20,Million ha,1.7011,0.9308,0.3584,0.0343,0.0,0.0,0.0
SSD,Area|Forest|Age Class|21-40,Million ha,2.4866,2.9412,2.9754,2.4624,1.7011,0.9308,0.3584
SSD,Area|Forest|Age Class|41-60,Million ha,0.5009,0.6968,1.1105,1.8464,2.4866,2.9412,2.9754
SSD,Area|Forest|Age Class|61+,Million ha,1.7336,1.8534,1.9779,2.0791,2.2345,2.5502,3.0884
SSD,Carbon Stock|Forest|Total,Mt C,215.14096,233.602528,251.402832,268.11872,283.487552,297.384704,309.790176
SSD,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-13.599781733919027,-13.538483199999998,-13.053556266666652,-12.25831786666667,-11.270476799999997,-10.191244800000003,-9.097346133333314
